Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers
Statement,Data,Report Title,"Activity Statement January 1, 2024 - February 23, 2024"
Statement,Data,-,(Capital Market Segment / Futures & Options Segment / Currency Derivatives Segment)
Statement,Data,-,Interactive Brokers (India) Private Limited
Statement,Data,-,MEMBER OF NATIONAL STOCK EXCHANGE OF INDIA LTD.
Statement,Data,-,"SEBI Registration No. INZ000217730, Trading Member Code No. 12880"
Statement,Data,-,Compliance Officer: Bina Shah; Contact: +91-22-61289800; Email: compliance.in@interactivebrokers.com
Statement,Data,-,"Registered & Dealing Off: 502/A, Times Square, Andheri Kurla Road, Andheri East, Mumbai 400059"
Statement,Data,-,Telephone: +91-22-61289888 Fax: +91-22-61289898
Statement,Data,-,Email for investor grievances: help.in@interactivebrokers.com
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,INR,ABB 29FEB24 5150 C,-,-125,1,18.088852408,-2261.106551,262.3,-32787.5,-30526.393449,
Open Positions,Data,Lot,Equity and Index Options,INR,ABB 29FEB24 5150 C,"2024-02-08, 03:15:45",-125,,18.088852408,-2261.106551,262.3,-32787.5,-30526.393449,ST
Open Positions,Data,Summary,Equity and Index Options,INR,ATUL 29FEB24 5650 P,-,-75,1,0.734051093,-55.053832,0.05,-3.75,51.303832,
Open Positions,Data,Lot,Equity and Index Options,INR,ATUL 29FEB24 5650 P,"2024-02-08, 03:15:45",-75,,0.734051093,-55.053832,0.05,-3.75,51.303832,ST
Open Positions,Data,Summary,Equity and Index Options,INR,ATUL 29FEB24 6950 C,-,-75,1,4.279715907,-320.978693,0.05,-3.75,317.228693,
Open Positions,Data,Lot,Equity and Index Options,INR,ATUL 29FEB24 6950 C,"2024-02-08, 03:15:44",-75,,4.279715907,-320.978693,0.05,-3.75,317.228693,ST
Open Positions,Data,Summary,Equity and Index Options,INR,AUBANK 28MAR24 720 C,-,-1000,1,1.025117761,-1025.117761,0.9,-900,125.117761,
Open Positions,Data,Lot,Equity and Index Options,INR,AUBANK 28MAR24 720 C,"2024-02-08, 03:15:45",-1000,,1.025117761,-1025.117761,0.9,-900,125.117761,ST
Open Positions,Data,Summary,Equity and Index Options,INR,CHOLAFIN 29FEB24 980 P,-,-625,1,3.308149046,-2067.593154,0.05,-31.25,2036.343154,
Open Positions,Data,Lot,Equity and Index Options,INR,CHOLAFIN 29FEB24 980 P,"2024-02-08, 03:15:45",-625,,3.308149046,-2067.593154,0.05,-31.25,2036.343154,ST
Open Positions,Data,Summary,Equity and Index Options,INR,CROMPTON 29FEB24 250 P,-,-1800,1,0.686034063,-1234.861313,0.05,-90,1144.861313,
Open Positions,Data,Lot,Equity and Index Options,INR,CROMPTON 29FEB24 250 P,"2024-02-08, 03:15:44",-1800,,0.686034063,-1234.861313,0.05,-90,1144.861313,ST
Open Positions,Data,Summary,Equity and Index Options,INR,CROMPTON 29FEB24 330 C,-,-1800,1,1.385179237,-2493.322626,0.2,-360,2133.322626,
Open Positions,Data,Lot,Equity and Index Options,INR,CROMPTON 29FEB24 330 C,"2024-02-08, 03:15:44",-1800,,1.385179237,-2493.322626,0.2,-360,2133.322626,ST
Open Positions,Data,Summary,Equity and Index Options,INR,CUMMINSIN 29FEB24 2900 C,-,-300,1,38.024745317,-11407.423595,15.55,-4665,6742.423595,
Open Positions,Data,Lot,Equity and Index Options,INR,CUMMINSIN 29FEB24 2900 C,"2024-02-07, 23:50:55",-300,,38.024745317,-11407.423595,15.55,-4665,6742.423595,ST
Open Positions,Data,Summary,Equity and Index Options,INR,DALBHARAT 29FEB24 2380 C,-,-250,1,2.452485992,-613.121498,0.05,-12.5,600.621498,
Open Positions,Data,Lot,Equity and Index Options,INR,DALBHARAT 29FEB24 2380 C,"2024-02-08, 03:15:44",-250,,2.452485992,-613.121498,0.05,-12.5,600.621498,ST
Open Positions,Data,Summary,Equity and Index Options,INR,DEEPAKNTR 29FEB24 2540 C,-,-300,1,9.959060473,-2987.718142,0.2,-60,2927.718142,
Open Positions,Data,Lot,Equity and Index Options,INR,DEEPAKNTR 29FEB24 2540 C,"2024-02-08, 03:15:45",-300,,9.959060473,-2987.718142,0.2,-60,2927.718142,ST
Open Positions,Data,Summary,Equity and Index Options,INR,FEDERALBN 29FEB24 179 C,-,-5000,1,0.944119879,-4720.599395,0.05,-250,4470.599395,
Open Positions,Data,Lot,Equity and Index Options,INR,FEDERALBN 29FEB24 179 C,"2024-02-15, 23:11:29",-5000,,0.944119879,-4720.599395,0.05,-250,4470.599395,ST
Open Positions,Data,Summary,Equity and Index Options,INR,HINDALCO 29FEB24 485 P,-,-1400,1,4.12807496,-5779.304944,0.8,-1120,4659.304944,
Open Positions,Data,Lot,Equity and Index Options,INR,HINDALCO 29FEB24 485 P,"2024-02-12, 22:45:00",-1400,,4.12807496,-5779.304944,0.8,-1120,4659.304944,ST
Open Positions,Data,Summary,Equity and Index Options,INR,IDEA 29FEB24 18 C,-,-80000,1,0.249399705,-19951.9764,0.55,-44000,-24048.0236,
Open Positions,Data,Lot,Equity and Index Options,INR,IDEA 29FEB24 18 C,"2024-02-07, 03:39:34",-80000,,0.249399705,-19951.9764,0.55,-44000,-24048.0236,ST
Open Positions,Data,Summary,Equity and Index Options,INR,IEX 29FEB24 167 C,-,-3750,1,2.64047054,-9901.764524,0.05,-187.5,9714.264524,
Open Positions,Data,Lot,Equity and Index Options,INR,IEX 29FEB24 167 C,"2024-02-06, 04:30:40",-3750,,2.64047054,-9901.764524,0.05,-187.5,9714.264524,ST
Open Positions,Data,Summary,Equity and Index Options,INR,IGL 29FEB24 390 P,-,-1375,1,1.381126712,-1899.049229,0.5,-687.5,1211.549229,
Open Positions,Data,Lot,Equity and Index Options,INR,IGL 29FEB24 390 P,"2024-02-08, 03:15:44",-1375,,1.381126712,-1899.049229,0.5,-687.5,1211.549229,ST
Open Positions,Data,Summary,Equity and Index Options,INR,JSWSTEEL 28MAR24 700 P,-,-675,1,2.262228323,-1527.004118,1.95,-1316.25,210.754118,
Open Positions,Data,Lot,Equity and Index Options,INR,JSWSTEEL 28MAR24 700 P,"2024-02-08, 03:15:45",-675,,2.262228323,-1527.004118,1.95,-1316.25,210.754118,ST
Open Positions,Data,Summary,Equity and Index Options,INR,NAUKRI 28MAR24 4400 P,-,-150,1,0.891384427,-133.707664,3.3,-495,-361.292336,
Open Positions,Data,Lot,Equity and Index Options,INR,NAUKRI 28MAR24 4400 P,"2024-02-08, 03:15:45",-150,,0.891384427,-133.707664,3.3,-495,-361.292336,ST
Open Positions,Data,Summary,Equity and Index Options,INR,NAVINFLUO 29FEB24 2700 P,-,-150,1,8.232408753,-1234.861313,0.05,-7.5,1227.361313,
Open Positions,Data,Lot,Equity and Index Options,INR,NAVINFLUO 29FEB24 2700 P,"2024-02-08, 03:15:45",-150,,8.232408753,-1234.861313,0.05,-7.5,1227.361313,ST
Open Positions,Data,Summary,Equity and Index Options,INR,NAVINFLUO 29FEB24 3480 C,-,-150,1,3.288453593,-493.268039,0.2,-30,463.268039,
Open Positions,Data,Lot,Equity and Index Options,INR,NAVINFLUO 29FEB24 3480 C,"2024-02-08, 03:15:45",-150,,3.288453593,-493.268039,0.2,-30,463.268039,ST
Open Positions,Data,Summary,Equity and Index Options,INR,PAGEIND 29FEB24 41750 C,-,-15,1,25.193939067,-377.909086,0.05,-0.75,377.159086,
Open Positions,Data,Lot,Equity and Index Options,INR,PAGEIND 29FEB24 41750 C,"2024-02-08, 03:15:45",-15,,25.193939067,-377.909086,0.05,-0.75,377.159086,ST
Open Positions,Data,Summary,Equity and Index Options,INR,PVRINOX 29FEB24 1600 C,-,-407,1,6.034565543,-2456.068176,0.25,-101.75,2354.318176,
Open Positions,Data,Lot,Equity and Index Options,INR,PVRINOX 29FEB24 1600 C,"2024-02-08, 03:15:45",-407,,6.034565543,-2456.068176,0.25,-101.75,2354.318176,ST
Open Positions,Data,Summary,Equity and Index Options,INR,SBICARD 29FEB24 800 C,-,-800,1,3.066714343,-2453.371474,0.85,-680,1773.371474,
Open Positions,Data,Lot,Equity and Index Options,INR,SBICARD 29FEB24 800 C,"2024-02-08, 03:15:45",-800,,3.066714343,-2453.371474,0.85,-680,1773.371474,ST
Open Positions,Data,Summary,Equity and Index Options,INR,SIEMENS 29FEB24 4900 C,-,-150,1,12.976608147,-1946.491222,4.1,-615,1331.491222,
Open Positions,Data,Lot,Equity and Index Options,INR,SIEMENS 29FEB24 4900 C,"2024-02-08, 03:15:45",-150,,12.976608147,-1946.491222,4.1,-615,1331.491222,ST
Open Positions,Data,Summary,Equity and Index Options,INR,TATACHEM 29FEB24 1090 C,-,-550,1,5.050862891,-2777.97459,0.5,-275,2502.97459,
Open Positions,Data,Lot,Equity and Index Options,INR,TATACHEM 29FEB24 1090 C,"2024-02-08, 03:15:44",-550,,5.050862891,-2777.97459,0.5,-275,2502.97459,ST
Open Positions,Data,Summary,Equity and Index Options,INR,UBL 29FEB24 1500 P,-,-400,1,3.037214342,-1214.885737,0.05,-20,1194.885737,
Open Positions,Data,Lot,Equity and Index Options,INR,UBL 29FEB24 1500 P,"2024-02-08, 03:15:45",-400,,3.037214342,-1214.885737,0.05,-20,1194.885737,ST
Open Positions,Total,,Equity and Index Options,INR,,,,,,-81334.533076,,-88700,-7365.466924,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Exchange,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,INR,ABB 29FEB24 5150 C,"2024-02-08, 03:15:45",-,-125,18.3,2.55,2287.5,-26.39344925,-2261.10655075,0,1968.75,O
Trades,Data,Trade,Equity and Index Options,INR,ABB 29FEB24 5150 C,"2024-02-08, 03:15:45",NSE,-125,18.3,2.55,2287.5,-26.39344925,-2261.10655075,0,1968.75,O
Trades,SubTotal,,Equity and Index Options,INR,ABB 29FEB24 5150 C,,,-125,,,2287.5,-26.39344925,-2261.10655075,0,1968.75,
Trades,Data,Order,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,"2024-01-23, 23:35:44",-,"-2,600",0.5,0.45,1300,-25.187534,-1274.812466,0,130,O
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,"2024-01-23, 23:35:44",NSE,"-2,600",0.5,0.45,1300,-25.187534,-1274.812466,0,130,O
Trades,Data,Order,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,"2024-01-25, 07:00:00",-,"2,600",0,0,0,0,1274.812466,1274.812466,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,"2024-01-25, 07:00:00",--,"2,600",0,0,0,0,1274.812466,1274.812466,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,2024-01-23,,-2600,0.490312487,,,,-1274.812466,1274.812466,,ST
Trades,SubTotal,,Equity and Index Options,INR,ABFRL 25JAN24 252.5 C,,,0,,,1300,-25.187534,0,1274.812466,130,
Trades,Data,Order,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,"2024-01-23, 00:59:22",-,"-1,700",0.9,0.45,1530,-25.4684054,-1504.5315946,0,765,O
Trades,Data,Trade,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,"2024-01-23, 00:59:22",NSE,"-1,700",0.9,0.45,1530,-25.4684054,-1504.5315946,0,765,O
Trades,Data,Order,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,"2024-01-25, 00:16:21",-,"1,700",0.05,0,-85,-23.6532253,1504.531595,1395.87837,-85,C
Trades,Data,Trade,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,"2024-01-25, 00:16:21",NSE,"1,700",0.05,0,-85,-23.6532253,1504.531595,1395.87837,-85,C
Trades,Data,ClosedLot,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,2024-01-23,,-1700,0.885018585,,,,-1504.531595,1395.87837,,ST
Trades,SubTotal,,Equity and Index Options,INR,APOLLOTYR 25JAN24 560 C,,,0,,,1445,-49.1216307,0.0000004,1395.87837,680,
Trades,Data,Order,Equity and Index Options,INR,ATUL 29FEB24 5650 P,"2024-02-08, 03:15:45",-,-75,1.05,6.95,78.75,-23.69616793,-55.05383207,0,-442.5,O
Trades,Data,Trade,Equity and Index Options,INR,ATUL 29FEB24 5650 P,"2024-02-08, 03:15:45",NSE,-75,1.05,6.95,78.75,-23.69616793,-55.05383207,0,-442.5,O
Trades,SubTotal,,Equity and Index Options,INR,ATUL 29FEB24 5650 P,,,-75,,,78.75,-23.69616793,-55.05383207,0,-442.5,
Trades,Data,Order,Equity and Index Options,INR,ATUL 29FEB24 6950 C,"2024-02-08, 03:15:44",-,-75,4.6,7.05,345,-24.0213071,-320.9786929,0,-183.75,O
Trades,Data,Trade,Equity and Index Options,INR,ATUL 29FEB24 6950 C,"2024-02-08, 03:15:44",NSE,-75,4.6,7.05,345,-24.0213071,-320.9786929,0,-183.75,O
Trades,SubTotal,,Equity and Index Options,INR,ATUL 29FEB24 6950 C,,,-75,,,345,-24.0213071,-320.9786929,0,-183.75,
Trades,Data,Order,Equity and Index Options,INR,AUBANK 28MAR24 720 C,"2024-02-08, 03:15:45",-,"-1,000",1.05,2.15,1050,-24.882239,-1025.117761,0,-1100,O
Trades,Data,Trade,Equity and Index Options,INR,AUBANK 28MAR24 720 C,"2024-02-08, 03:15:45",NSE,"-1,000",1.05,2.15,1050,-24.882239,-1025.117761,0,-1100,O
Trades,SubTotal,,Equity and Index Options,INR,AUBANK 28MAR24 720 C,,,-1000,,,1050,-24.882239,-1025.117761,0,-1100,
Trades,Data,Order,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,"2024-01-23, 00:58:43",-,-625,2.65,1.9,1656.25,-25.62257938,-1630.62742062,0,468.75,O
Trades,Data,Trade,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,"2024-01-23, 00:58:43",NSE,-625,2.65,1.9,1656.25,-25.62257938,-1630.62742062,0,468.75,O
Trades,Data,Order,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,"2024-01-24, 04:28:00",-,625,0.05,0.05,-31.25,-23.61956812,1630.627421,1575.757853,0,C
Trades,Data,Trade,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,"2024-01-24, 04:28:00",NSE,625,0.05,0.05,-31.25,-23.61956812,1630.627421,1575.757853,0,C
Trades,Data,ClosedLot,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,2024-01-23,,-625,2.609003874,,,,-1630.627421,1575.757853,,ST
Trades,SubTotal,,Equity and Index Options,INR,AXISBANK 25JAN24 1170 C,,,0,,,1625,-49.2421475,0.00000038,1575.757853,468.75,
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,"2024-01-17, 04:19:53",-,-15,17,0,255,-23.7622259,-231.2377741,0,255,O
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,"2024-01-17, 04:19:53",NSE,-15,17,0,255,-23.7622259,-231.2377741,0,255,O
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,"2024-01-17, 07:00:00",-,15,0,0,0,0,231.237774,231.237774,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,"2024-01-17, 07:00:00",--,15,0,0,0,0,231.237774,231.237774,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,2024-01-17,,-15,15.4158516,,,,-231.237774,231.237774,,ST
Trades,SubTotal,,Equity and Index Options,INR,BANKNIFTY 17JAN24 45900 P,,,0,,,255,-23.7622259,-0.0000001,231.237774,255,
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,"2024-01-17, 03:16:35",-,-15,16,0,240,-23.7526832,-216.2473168,0,240,O
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,"2024-01-17, 03:16:35",NSE,-15,16,0,240,-23.7526832,-216.2473168,0,240,O
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,"2024-01-17, 07:00:00",-,15,0,0,0,0,216.247317,216.247317,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,"2024-01-17, 07:00:00",--,15,0,0,0,0,216.247317,216.247317,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,2024-01-17,,-15,14.4164878,,,,-216.247317,216.247317,,ST
Trades,SubTotal,,Equity and Index Options,INR,BANKNIFTY 17JAN24 46700 C,,,0,,,240,-23.7526832,0.0000002,216.247317,240,
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,"2024-01-25, 04:44:20",-,-15,13.85,13.6,207.75,-23.7321664,-184.0178336,0,3.75,O
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,"2024-01-25, 04:44:20",NSE,-15,13.85,13.6,207.75,-23.7321664,-184.0178336,0,3.75,O
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,"2024-01-31, 07:00:00",-,15,0,0,0,0,184.017834,184.017834,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,"2024-01-31, 07:00:00",--,15,0,0,0,0,184.017834,184.017834,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,2024-01-25,,-15,12.2678556,,,,-184.017834,184.017834,,ST
Trades,SubTotal,,Equity and Index Options,INR,BANKNIFTY 31JAN24 47400 C,,,0,,,207.75,-23.7321664,0.0000004,184.017834,3.75,
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,"2024-01-25, 04:44:20",-,-15,29.05,31.4,435.75,-23.87721544,-411.87278456,0,-35.25,O
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,"2024-01-25, 04:44:20",NSE,-15,29.05,31.4,435.75,-23.87721544,-411.87278456,0,-35.25,O
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,"2024-02-07, 07:00:00",-,15,0,0,0,0,411.872785,411.872785,0,C;Ep
Trades,Data,Trade,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,"2024-02-07, 07:00:00",--,15,0,0,0,0,411.872785,411.872785,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,2024-01-25,,-15,27.458185667,,,,-411.872785,411.872785,,ST
Trades,SubTotal,,Equity and Index Options,INR,BANKNIFTY 07FEB24 48600 C,,,0,,,435.75,-23.87721544,0.00000044,411.872785,-35.25,
Trades,Data,Order,Equity and Index Options,INR,BANKNIFTY 14FEB24 43600 P,"2024-02-12, 23:03:18",-,-15,36.8,5.15,552,-23.95166816,-528.04833184,0,474.75,O
